iter 159345, train , nav_error: 0.6059, oracle_error: 0.4771, steps: 26.0596, lengths: 10.1837, cls: 0.9210, ndtw: 0.8708, sdtw: 0.8523, success_rate: 0.9486, oracle_rate: 0.9623, spl: 0.9294, val_seen , nav_error: 3.9687, oracle_error: 2.5645, steps: 34.6699, lengths: 13.1773, cls: 0.6820, ndtw: 0.5728, sdtw: 0.4809, success_rate: 0.6259, oracle_rate: 0.6983, spl: 0.5838, val_unseen , nav_error: 4.6772, oracle_error: 2.9201, steps: 42.7420, lengths: 15.5765, cls: 0.6022, ndtw: 0.4687, sdtw: 0.3846, success_rate: 0.5653, oracle_rate: 0.6556, spl: 0.5027
BEST RESULT TILL NOW: val_seen | Iter 159345 iter 159345, train , nav_error: 0.6059, oracle_error: 0.4771, steps: 26.0596, lengths: 10.1837, cls: 0.9210, ndtw: 0.8708, sdtw: 0.8523, success_rate: 0.9486, oracle_rate: 0.9623, spl: 0.9294, val_seen , nav_error: 3.9687, oracle_error: 2.5645, steps: 34.6699, lengths: 13.1773, cls: 0.6820, ndtw: 0.5728, sdtw: 0.4809, success_rate: 0.6259, oracle_rate: 0.6983, spl: 0.5838, val_unseen , nav_error: 4.6772, oracle_error: 2.9201, steps: 42.7420, lengths: 15.5765, cls: 0.6022, ndtw: 0.4687, sdtw: 0.3846, success_rate: 0.5653, oracle_rate: 0.6556, spl: 0.5027
BEST RESULT TILL NOW: val_unseen | Iter 159345 iter 159345, train , nav_error: 0.6059, oracle_error: 0.4771, steps: 26.0596, lengths: 10.1837, cls: 0.9210, ndtw: 0.8708, sdtw: 0.8523, success_rate: 0.9486, oracle_rate: 0.9623, spl: 0.9294, val_seen , nav_error: 3.9687, oracle_error: 2.5645, steps: 34.6699, lengths: 13.1773, cls: 0.6820, ndtw: 0.5728, sdtw: 0.4809, success_rate: 0.6259, oracle_rate: 0.6983, spl: 0.5838, val_unseen , nav_error: 4.6772, oracle_error: 2.9201, steps: 42.7420, lengths: 15.5765, cls: 0.6022, ndtw: 0.4687, sdtw: 0.3846, success_rate: 0.5653, oracle_rate: 0.6556, spl: 0.5027
iter 159575, train , nav_error: 0.6981, oracle_error: 0.5582, steps: 26.2719, lengths: 10.2281, cls: 0.9124, ndtw: 0.8586, sdtw: 0.8379, success_rate: 0.9400, oracle_rate: 0.9536, spl: 0.9200, val_seen , nav_error: 4.0650, oracle_error: 2.6566, steps: 35.5416, lengths: 13.7012, cls: 0.6781, ndtw: 0.5677, sdtw: 0.4774, success_rate: 0.6170, oracle_rate: 0.6934, spl: 0.5810, val_unseen , nav_error: 4.9205, oracle_error: 3.0981, steps: 43.6501, lengths: 16.0481, cls: 0.5917, ndtw: 0.4624, sdtw: 0.3763, success_rate: 0.5449, oracle_rate: 0.6266, spl: 0.4907
BEST RESULT TILL NOW: val_seen | Iter 159345 iter 159345, train , nav_error: 0.6059, oracle_error: 0.4771, steps: 26.0596, lengths: 10.1837, cls: 0.9210, ndtw: 0.8708, sdtw: 0.8523, success_rate: 0.9486, oracle_rate: 0.9623, spl: 0.9294, val_seen , nav_error: 3.9687, oracle_error: 2.5645, steps: 34.6699, lengths: 13.1773, cls: 0.6820, ndtw: 0.5728, sdtw: 0.4809, success_rate: 0.6259, oracle_rate: 0.6983, spl: 0.5838, val_unseen , nav_error: 4.6772, oracle_error: 2.9201, steps: 42.7420, lengths: 15.5765, cls: 0.6022, ndtw: 0.4687, sdtw: 0.3846, success_rate: 0.5653, oracle_rate: 0.6556, spl: 0.5027
BEST RESULT TILL NOW: val_unseen | Iter 159345 iter 159345, train , nav_error: 0.6059, oracle_error: 0.4771, steps: 26.0596, lengths: 10.1837, cls: 0.9210, ndtw: 0.8708, sdtw: 0.8523, success_rate: 0.9486, oracle_rate: 0.9623, spl: 0.9294, val_seen , nav_error: 3.9687, oracle_error: 2.5645, steps: 34.6699, lengths: 13.1773, cls: 0.6820, ndtw: 0.5728, sdtw: 0.4809, success_rate: 0.6259, oracle_rate: 0.6983, spl: 0.5838, val_unseen , nav_error: 4.6772, oracle_error: 2.9201, steps: 42.7420, lengths: 15.5765, cls: 0.6022, ndtw: 0.4687, sdtw: 0.3846, success_rate: 0.5653, oracle_rate: 0.6556, spl: 0.5027
iter 159739, train , nav_error: 0.6407, oracle_error: 0.5125, steps: 26.3269, lengths: 10.2461, cls: 0.9168, ndtw: 0.8644, sdtw: 0.8452, success_rate: 0.9459, oracle_rate: 0.9582, spl: 0.9259, val_seen , nav_error: 3.9757, oracle_error: 2.5962, steps: 36.8991, lengths: 14.0197, cls: 0.6815, ndtw: 0.5774, sdtw: 0.4869, success_rate: 0.6249, oracle_rate: 0.6993, spl: 0.5882, val_unseen , nav_error: 4.6838, oracle_error: 2.9275, steps: 44.0605, lengths: 15.8393, cls: 0.6012, ndtw: 0.4755, sdtw: 0.3882, success_rate: 0.5611, oracle_rate: 0.6543, spl: 0.5012
BEST RESULT TILL NOW: val_seen | Iter 159345 iter 159345, train , nav_error: 0.6059, oracle_error: 0.4771, steps: 26.0596, lengths: 10.1837, cls: 0.9210, ndtw: 0.8708, sdtw: 0.8523, success_rate: 0.9486, oracle_rate: 0.9623, spl: 0.9294, val_seen , nav_error: 3.9687, oracle_error: 2.5645, steps: 34.6699, lengths: 13.1773, cls: 0.6820, ndtw: 0.5728, sdtw: 0.4809, success_rate: 0.6259, oracle_rate: 0.6983, spl: 0.5838, val_unseen , nav_error: 4.6772, oracle_error: 2.9201, steps: 42.7420, lengths: 15.5765, cls: 0.6022, ndtw: 0.4687, sdtw: 0.3846, success_rate: 0.5653, oracle_rate: 0.6556, spl: 0.5027
BEST RESULT TILL NOW: val_unseen | Iter 159739 iter 159739, train , nav_error: 0.6407, oracle_error: 0.5125, steps: 26.3269, lengths: 10.2461, cls: 0.9168, ndtw: 0.8644, sdtw: 0.8452, success_rate: 0.9459, oracle_rate: 0.9582, spl: 0.9259, val_seen , nav_error: 3.9757, oracle_error: 2.5962, steps: 36.8991, lengths: 14.0197, cls: 0.6815, ndtw: 0.5774, sdtw: 0.4869, success_rate: 0.6249, oracle_rate: 0.6993, spl: 0.5882, val_unseen , nav_error: 4.6838, oracle_error: 2.9275, steps: 44.0605, lengths: 15.8393, cls: 0.6012, ndtw: 0.4755, sdtw: 0.3882, success_rate: 0.5611, oracle_rate: 0.6543, spl: 0.5012
iter 159908, train , nav_error: 0.6666, oracle_error: 0.5353, steps: 26.1839, lengths: 10.1897, cls: 0.9151, ndtw: 0.8628, sdtw: 0.8422, success_rate: 0.9432, oracle_rate: 0.9566, spl: 0.9238, val_seen , nav_error: 4.0673, oracle_error: 2.6139, steps: 35.3301, lengths: 13.4273, cls: 0.6766, ndtw: 0.5659, sdtw: 0.4775, success_rate: 0.6190, oracle_rate: 0.6905, spl: 0.5793, val_unseen , nav_error: 4.6649, oracle_error: 2.9295, steps: 41.7037, lengths: 15.1255, cls: 0.6056, ndtw: 0.4836, sdtw: 0.3943, success_rate: 0.5585, oracle_rate: 0.6526, spl: 0.5043
BEST RESULT TILL NOW: val_seen | Iter 159345 iter 159345, train , nav_error: 0.6059, oracle_error: 0.4771, steps: 26.0596, lengths: 10.1837, cls: 0.9210, ndtw: 0.8708, sdtw: 0.8523, success_rate: 0.9486, oracle_rate: 0.9623, spl: 0.9294, val_seen , nav_error: 3.9687, oracle_error: 2.5645, steps: 34.6699, lengths: 13.1773, cls: 0.6820, ndtw: 0.5728, sdtw: 0.4809, success_rate: 0.6259, oracle_rate: 0.6983, spl: 0.5838, val_unseen , nav_error: 4.6772, oracle_error: 2.9201, steps: 42.7420, lengths: 15.5765, cls: 0.6022, ndtw: 0.4687, sdtw: 0.3846, success_rate: 0.5653, oracle_rate: 0.6556, spl: 0.5027
